"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g108510"	1.76365135483876e-05	0.0010229911204227	0.330663165345606	"Scaffold_05"	11325835	11347220	"B0KTX4"	"UBIG_PSEPG"	"Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)"	"GO:0006744; GO:0008425; GO:0008689; GO:0032259"	"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; 3-demethylubiquinone-9 3-O-methyltransferase activity [GO:0008689]; methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]"
"PGEN_.00g257110"	0.588766646156347	0.785198974034576	0.331677400613063	"Scaffold_12"	43228351	43289671	"Q6ZPY7"	"KDM3B_MOUSE"	"Lysine-specific demethylase 3B (EC 1.14.11.-) (JmjC domain-containing histone demethylation protein 2B) (Jumonji domain-containing protein 1B)"	"GO:0000785; GO:0000976; GO:0005634; GO:0005654; GO:0016209; GO:0031490; GO:0032454; GO:0033169; GO:0046872; GO:0051213; GO:0072718"	"chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; antioxidant activity [GO:0016209]; chromatin DNA binding [GO:0031490]; dioxygenase activity [GO:0051213]; histone demethylase activity (H3-K9 specific) [GO:0032454]; metal ion binding [GO:0046872]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; histone H3-K9 demethylation [GO:0033169]; response to cisplatin [GO:0072718]"
"PGEN_.00g291250"	0.724353425268714	0.86740036202509	0.331858896821128	"Scaffold_14"	34486490	34504579	"Q4LDE5"	"SVEP1_HUMAN"	"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)"	"GO:0003682; GO:0005509; GO:0005576; GO:0005737; GO:0007155; GO:0016020"	"cytoplasm [GO:0005737]; extracellular region [GO:0005576]; membrane [GO:0016020]; calcium ion binding [GO:0005509]; chromatin binding [GO:0003682]; cell adhesion [GO:0007155]"
"PGEN_.00g048460"	0.3589321515303	0.845250987491855	0.339895572127251	"Scaffold_02"	42640462	42685884	NA	NA	NA	NA	NA
"PGEN_.00g095520"	0.323127468222309	0.917668733200342	0.341761697896417	"Scaffold_04"	44292666	44311185	"Q8C7H1"	"MMAA_MOUSE"	"Methylmalonic aciduria type A homolog, mitochondrial (EC 3.6.-.-)"	"GO:0003924; GO:0005525; GO:0005739; GO:0009236; GO:0042802; GO:0042803"	"mitochondrion [GO:0005739]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; cobalamin biosynthetic process [GO:0009236]"
"PGEN_.00g097460"	0.524146785575314	0.820101810707837	0.342467608943863	"Scaffold_04"	49527647	49528045	NA	NA	NA	NA	NA
"PGEN_.00g130720"	0.075431768735557	0.739932867787492	0.342467608943863	"Scaffold_06"	4649975	4655733	NA	NA	NA	NA	NA
"PGEN_.00g051410"	0.0496802460607271	0.0021590845086765	0.343836410900574	"Scaffold_02"	50737403	50741672	NA	NA	NA	NA	NA
"PGEN_.00g263970"	0.884230680792632	0.863690815479725	0.344970509369431	"Scaffold_13"	12138113	12138460	NA	NA	NA	NA	NA
"PGEN_.00g001480"	0.235853782108011	0.140565234299058	0.345696221458213	"Scaffold_01"	3120104	3151510	"Q3MHR0"	"LYPA1_BOVIN"	"Acyl-protein thioesterase 1 (APT-1) (EC 3.1.2.-) (Lysophospholipase 1) (Lysophospholipase I) (LPL-I) (LysoPLA I)"	"GO:0002084; GO:0005737; GO:0006631; GO:0008474; GO:0052689"	"cytoplasm [GO:0005737]; carboxylic ester hydrolase activity [GO:0052689]; palmitoyl-(protein) hydrolase activity [GO:0008474]; fatty acid metabolic process [GO:0006631]; protein depalmitoylation [GO:0002084]"
"PGEN_.00g071210"	0.400590327704019	0.385813636427831	0.345866980668696	"Scaffold_03"	37324856	37325227	NA	NA	NA	NA	NA
"PGEN_.00g278590"	0.756071291930251	0.499792896278394	0.345866980668696	"Scaffold_14"	5958040	5968231	NA	NA	NA	NA	NA
"PGEN_.00g313170"	0.0559584894233752	0.449936994002771	0.348041515057104	"Scaffold_15"	41323073	41333937	NA	NA	NA	NA	NA
"PGEN_.00g153140"	0.000386799032975092	0.780116538379108	0.348844122801969	"Scaffold_07"	1037155	1079880	"Q12955"	"ANK3_HUMAN"	"Ankyrin-3 (ANK-3) (Ankyrin-G)"	"GO:0000281; GO:0005200; GO:0005623; GO:0005764; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0006888; GO:0007009; GO:0007016; GO:0007165; GO:0007409; GO:0007528; GO:0008092; GO:0009925; GO:0009986; GO:0010628; GO:0010650; GO:0010765; GO:0010960; GO:0014704; GO:0014731; GO:0016020; GO:0016323; GO:0016328; GO:0016529; GO:0019228; GO:0030018; GO:0030315; GO:0030425; GO:0030507; GO:0030674; GO:0031594; GO:0033268; GO:0034112; GO:0042383; GO:0043001; GO:0043005; GO:0043034; GO:0043194; GO:0043266; GO:0044325; GO:0045184; GO:0045211; GO:0045296; GO:0045838; GO:0071286; GO:0071709; GO:0072659; GO:0072660; GO:0090314; GO:0099612; GO:1900827; GO:1902260; GO:2000651; GO:2001259"	"axon initial segment [GO:0043194]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; cell [GO:0005623]; cell surface [GO:0009986]; costamere [GO:0043034]; cytosol [GO:0005829]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; intercalated disc [GO:0014704]; lateral plasma membrane [GO:0016328]; lysosome [GO:0005764]; membrane [GO:0016020]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; node of Ranvier [GO:0033268]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; sarcolemma [GO:0042383]; sarcoplasmic reticulum [GO:0016529]; spectrin-associated cytoskeleton [GO:0014731]; T-tubule [GO:0030315]; Z disc [GO:0030018]; cadherin binding [GO:0045296]; cytoskeletal protein binding [GO:0008092]; ion channel binding [GO:0044325]; protein binding, bridging [GO:0030674]; spectrin binding [GO:0030507]; structural constituent of cytoskeleton [GO:0005200]; axonogenesis [GO:0007409]; cellular response to magnesium ion [GO:0071286]; cytoskeletal anchoring at plasma membrane [GO:0007016]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; establishment of protein localization [GO:0045184]; Golgi to plasma membrane protein transport [GO:0043001]; magnesium ion homeostasis [GO:0010960]; maintenance of protein location in plasma membrane [GO:0072660]; membrane assembly [GO:0071709]; mitotic cytokinesis [GO:0000281]; negative regulation of delayed rectifier potassium channel activity [GO:1902260]; neuromuscular junction development [GO:0007528]; neuronal action potential [GO:0019228]; plasma membrane organization [GO:0007009]; positive regulation of cation channel activity [GO:2001259]; positive regulation of cell communication by electrical coupling [GO:0010650]; positive regulation of gene expression [GO:0010628]; positive regulation of homotypic cell-cell adhesion [GO:0034112]; positive regulation of membrane depolarization during cardiac muscle cell action potential [GO:1900827]; positive regulation of membrane potential [GO:0045838]; positive regulation of protein targeting to membrane [GO:0090314]; positive regulation of sodium ion transmembrane transporter activity [GO:2000651]; positive regulation of sodium ion transport [GO:0010765]; protein localization to axon [GO:0099612]; protein localization to plasma membrane [GO:0072659]; regulation of potassium ion transport [GO:0043266]; signal transduction [GO:0007165]"
"PGEN_.00g245800"	0.630883222080544	0.0352679516345641	0.349489435799622	"Scaffold_12"	8982989	8984092	NA	NA	NA	NA	NA
"PGEN_.00g004670"	0.498614428370815	0.0235122819389397	0.35011731489891	"Scaffold_01"	11858526	11923216	"Q7TPD6"	"RAVR2_MOUSE"	"Ribonucleoprotein PTB-binding 2 (Protein raver-2)"	"GO:0003723; GO:0005634; GO:0005737"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA binding [GO:0003723]"
"PGEN_.00g202050"	0.517069088725138	0.863652303225469	0.350789361470473	"Scaffold_09"	32699696	32726702	NA	NA	NA	NA	NA
"PGEN_.00g255630"	6.72811598031134e-05	0.0405894384362303	0.353202462882919	"Scaffold_12"	39464432	39570305	"Q7TT36"	"AGRA3_MOUSE"	"Adhesion G protein-coupled receptor A3 (G-protein coupled receptor 125)"	"GO:0004930; GO:0007166; GO:0009897; GO:0016021"	"external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; G protein-coupled receptor activity [GO:0004930]; cell surface receptor signaling pathway [GO:0007166]"
"PGEN_.00g013440"	0.479518290126627	0.87539788580027	0.354606205412768	"Scaffold_01"	34863001	34863941	NA	NA	NA	NA	NA
"PGEN_.00g085120"	0.00986427301005276	0.445335750674467	0.354606205412768	"Scaffold_04"	16334031	16343390	NA	NA	NA	NA	NA
"PGEN_.00g126390"	0.702823159092365	0.135783574269875	0.354606205412768	"Scaffold_05"	60883429	60978059	"Q6P4U0"	"THS7B_MOUSE"	"Thrombospondin type-1 domain-containing protein 7B"	"GO:0005886; GO:0016021; GO:0031532"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; actin cytoskeleton reorganization [GO:0031532]"
"PGEN_.00g163970"	0.4019159229316	0.00501595702606575	0.354606205412768	"Scaffold_07"	30562873	30575275	NA	NA	NA	NA	NA
"PGEN_.00g058490"	0.626659450342075	0.889387625436796	0.356101946124546	"Scaffold_03"	1012846	1021530	"P98133"	"FBN1_BOVIN"	"Fibrillin-1 (MP340) [Cleaved into: Asprosin]"	"GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005615; GO:0006006; GO:0008201; GO:0010737; GO:0031012; GO:0034199; GO:0042593"	"extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; microfibril [GO:0001527]; calcium ion binding [GO:0005509]; extracellular matrix structural constituent [GO:0005201]; heparin binding [GO:0008201]; hormone activity [GO:0005179]; activation of protein kinase A activity [GO:0034199]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; protein kinase A signaling [GO:0010737]"
"PGEN_.00g283790"	0.417142740814988	0.191794819458757	0.36291945379743	"Scaffold_14"	18490048	18495513	NA	NA	NA	NA	NA
"PGEN_.00g329020"	0.297547648909045	0.52615177618353	0.366067095483477	"Scaffold_17"	4942556	4974885	"P70168"	"IMB1_MOUSE"	"Importin subunit beta-1 (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97) (SCG)"	"GO:0005623; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006606; GO:0006610; GO:0007079; GO:0007080; GO:0008139; GO:0008536; GO:0010494; GO:0019894; GO:0019899; GO:0019904; GO:0030953; GO:0031291; GO:0031965; GO:0032991; GO:0040001; GO:0044877; GO:0045184; GO:0051879; GO:0061608; GO:0061676; GO:0071782; GO:0090307"	"cell [GO:0005623]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; endoplasmic reticulum tubular network [GO:0071782]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; enzyme binding [GO:0019899]; Hsp90 protein binding [GO:0051879]; importin-alpha family protein binding [GO:0061676]; kinesin binding [GO:0019894]; nuclear import signal receptor activity [GO:0061608]; nuclear localization sequence binding [GO:0008139]; protein domain specific binding [GO:0019904]; protein-containing complex binding [GO:0044877]; Ran GTPase binding [GO:0008536]; astral microtubule organization [GO:0030953]; establishment of mitotic spindle localization [GO:0040001]; establishment of protein localization [GO:0045184]; mitotic chromosome movement towards spindle pole [GO:0007079]; mitotic metaphase plate congression [GO:0007080]; mitotic spindle assembly [GO:0090307]; protein import into nucleus [GO:0006606]; Ran protein signal transduction [GO:0031291]; ribosomal protein import into nucleus [GO:0006610]"
"PGEN_.00g341540"	0.825212530480414	0.561359856154372	0.366200597979889	"Scaffold_18"	6648753	6690244	"O45782"	"ARD17_CAEEL"	"Arrestin domain-containing protein 17 (Calcineurin-interacting protein 1)"	"GO:0007610; GO:0030346"	"protein phosphatase 2B binding [GO:0030346]; behavior [GO:0007610]"
"PGEN_.00g233320"	0.734736770527227	0.99457223562135	0.366463197231827	"Scaffold_11"	26447032	26505756	"Q8WXR4"	"MYO3B_HUMAN"	"Myosin-IIIb (EC 2.7.11.1)"	"GO:0003774; GO:0003779; GO:0004674; GO:0005524; GO:0005737; GO:0007601; GO:0007605; GO:0016459; GO:0032426; GO:0050896; GO:0090103"	"cytoplasm [GO:0005737]; myosin complex [GO:0016459]; stereocilium tip [GO:0032426]; actin binding [GO:0003779]; ATP binding [GO:0005524]; motor activity [GO:0003774]; protein serine/threonine kinase activity [GO:0004674]; cochlea morphogenesis [GO:0090103]; response to stimulus [GO:0050896]; sensory perception of sound [GO:0007605]; visual perception [GO:0007601]"
"PGEN_.00g303590"	0.39900994872224	0.972596539767452	0.378993639665884	"Scaffold_15"	16996285	17083303	"Q4H4B6"	"SCRIB_DANRE"	"Protein scribble homolog (Scribble1)"	"GO:0000132; GO:0001736; GO:0001764; GO:0001944; GO:0005623; GO:0005737; GO:0005886; GO:0005911; GO:0005913; GO:0008283; GO:0014021; GO:0014069; GO:0016020; GO:0016323; GO:0016477; GO:0030027; GO:0030054; GO:0033564; GO:0035089; GO:0043065; GO:0043113; GO:0045197; GO:0045202; GO:0045930; GO:0046982; GO:0050918; GO:0060027; GO:0060561; GO:0071679; GO:0090630; GO:0097120; GO:0097475; GO:0098609; GO:0098793; GO:0098887; GO:0098968"	"basolateral plasma membrane [GO:0016323]; cell [GO:0005623]; cell junction [GO:0030054]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; lamellipodium [GO:0030027]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; synapse [GO:0045202]; protein heterodimerization activity [GO:0046982]; activation of GTPase activity [GO:0090630]; anterior/posterior axon guidance [GO:0033564]; apoptotic process involved in morphogenesis [GO:0060561]; cell migration [GO:0016477]; cell population proliferation [GO:0008283]; cell-cell adhesion [GO:0098609]; commissural neuron axon guidance [GO:0071679]; convergent extension involved in gastrulation [GO:0060027]; establishment of apical/basal cell polarity [GO:0035089]; establishment of mitotic spindle orientation [GO:0000132]; establishment of planar polarity [GO:0001736]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; motor neuron migration [GO:0097475]; negative regulation of mitotic cell cycle [GO:0045930]; neuron migration [GO:0001764]; neurotransmitter receptor transport postsynaptic membrane to endosome [GO:0098968]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; positive chemotaxis [GO:0050918]; positive regulation of apoptotic process [GO:0043065]; receptor clustering [GO:0043113]; receptor localization to synapse [GO:0097120]; secondary neural tube formation [GO:0014021]; vasculature development [GO:0001944]"
"PGEN_.00g147860"	0.220039771067347	0.188644746267502	0.378994329344262	"Scaffold_06"	48827886	48906726	"P21359"	"NF1_HUMAN"	"Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]"	"GO:0000165; GO:0001649; GO:0001656; GO:0001666; GO:0001889; GO:0001937; GO:0001938; GO:0001952; GO:0001953; GO:0005096; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0006469; GO:0007154; GO:0007265; GO:0007406; GO:0007420; GO:0007422; GO:0007507; GO:0007519; GO:0008429; GO:0008542; GO:0008625; GO:0010468; GO:0014044; GO:0014065; GO:0016020; GO:0016525; GO:0021510; GO:0021764; GO:0021897; GO:0021915; GO:0021987; GO:0022011; GO:0030036; GO:0030198; GO:0030199; GO:0030325; GO:0030336; GO:0030424; GO:0030425; GO:0031210; GO:0032228; GO:0034605; GO:0035021; GO:0042060; GO:0042308; GO:0043065; GO:0043087; GO:0043407; GO:0043409; GO:0043473; GO:0043525; GO:0043535; GO:0043547; GO:0045124; GO:0045671; GO:0045685; GO:0045762; GO:0045765; GO:0046929; GO:0048147; GO:0048169; GO:0048485; GO:0048593; GO:0048712; GO:0048715; GO:0048745; GO:0048820; GO:0048844; GO:0048853; GO:0050890; GO:0061534; GO:0061535; GO:0098597; GO:0098793; GO:1900271; GO:2001241"	"axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; presynapse [GO:0098793]; GTPase activator activity [GO:0005096]; phosphatidylcholine binding [GO:0031210]; phosphatidylethanolamine binding [GO:0008429]; actin cytoskeleton organization [GO:0030036]; adrenal gland development [GO:0030325]; amygdala development [GO:0021764]; artery morphogenesis [GO:0048844]; brain development [GO:0007420]; camera-type eye morphogenesis [GO:0048593]; cell communication [GO:0007154]; cellular response to heat [GO:0034605]; cerebral cortex development [GO:0021987]; cognition [GO:0050890]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; forebrain astrocyte development [GO:0021897]; forebrain morphogenesis [GO:0048853]; gamma-aminobutyric acid secretion, neurotransmission [GO:0061534]; glutamate secretion, neurotransmission [GO:0061535]; hair follicle maturation [GO:0048820]; heart development [GO:0007507]; liver development [GO:0001889]; MAPK cascade [GO:0000165]; metanephros development [GO:0001656]; myelination in peripheral nervous system [GO:0022011]; negative regulation of angiogenesis [GO:0016525]; negative regulation of astrocyte differentiation [GO:0048712]; negative regulation of cell migration [GO:0030336]; negative regulation of cell-matrix adhesion [GO:0001953]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of MAP kinase activity [GO:0043407]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of neuroblast proliferation [GO:0007406]; negative regulation of neurotransmitter secretion [GO:0046929]; negative regulation of oligodendrocyte differentiation [GO:0048715]; negative regulation of osteoclast differentiation [GO:0045671]; negative regulation of protein import into nucleus [GO:0042308]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of Rac protein signal transduction [GO:0035021]; neural tube development [GO:0021915]; observational learning [GO:0098597]; osteoblast differentiation [GO:0001649]; peripheral nervous system development [GO:0007422]; phosphatidylinositol 3-kinase signaling [GO:0014065]; pigmentation [GO:0043473]; positive regulation of adenylate cyclase activity [GO:0045762]; positive regulation of apoptotic process [GO:0043065]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001241]; positive regulation of GTPase activity [GO:0043547]; positive regulation of neuron apoptotic process [GO:0043525]; Ras protein signal transduction [GO:0007265]; regulation of angiogenesis [GO:0045765]; regulation of blood vessel endothelial cell migration [GO:0043535]; regulation of bone resorption [GO:0045124]; regulation of cell-matrix adhesion [GO:0001952]; regulation of gene expression [GO:0010468]; regulation of glial cell differentiation [GO:0045685]; regulation of GTPase activity [GO:0043087]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of long-term synaptic potentiation [GO:1900271]; regulation of synaptic transmission, GABAergic [GO:0032228]; response to hypoxia [GO:0001666]; Schwann cell development [GO:0014044]; skeletal muscle tissue development [GO:0007519]; smooth muscle tissue development [GO:0048745]; spinal cord development [GO:0021510]; sympathetic nervous system development [GO:0048485]; visual learning [GO:0008542]; wound healing [GO:0042060]"
"PGEN_.00g031880"	0.20342979668486	0.92913743529479	0.391277454511787	"Scaffold_01"	86897644	86928309	"B4J4Y2"	"KTU_DROGR"	"Protein kintoun (Dynein assembly factor 2, axonemal homolog) (PP1-interacting protein 20)"	"GO:0005737; GO:0008157; GO:0060285; GO:0070286"	"cytoplasm [GO:0005737]; protein phosphatase 1 binding [GO:0008157]; axonemal dynein complex assembly [GO:0070286]; cilium-dependent cell motility [GO:0060285]"
"PGEN_.00g070630"	0.865504593231102	0.849410160857633	0.394488045134784	"Scaffold_03"	35313437	35320513	"Q2TBS9"	"SMU1_BOVIN"	"WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog) [Cleaved into: WD40 repeat-containing protein SMU1, N-terminally processed]"	"GO:0000381; GO:0000398; GO:0005634; GO:0005737; GO:0008380; GO:0016607; GO:0071005"	"cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]"
"PGEN_.00g179200"	0.696689090871543	0.0471350153336269	0.395809941005461	"Scaffold_08"	29975641	30008703	"Q68ED3"	"PAPD5_MOUSE"	"Terminal nucleotidyltransferase 4B (Non-canonical poly(A) RNA polymerase PAPD5) (EC 2.7.7.19) (PAP-associated domain-containing protein 5) (Terminal guanylyltransferase) (EC 2.7.7.-) (Terminal uridylyltransferase 3) (TUTase 3) (Topoisomerase-related function protein 4-2) (TRF4-2)"	"GO:0003677; GO:0003723; GO:0003887; GO:0004652; GO:0005730; GO:0005737; GO:0006364; GO:0006378; GO:0007049; GO:0010587; GO:0031499; GO:0032211; GO:0033500; GO:0043629; GO:0043630; GO:0046872; GO:0051301; GO:0060212; GO:0070568; GO:0071044; GO:0071050; GO:0071076; GO:1905870"	"cytoplasm [GO:0005737]; nucleolus [GO:0005730]; TRAMP complex [GO:0031499]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; guanylyltransferase activity [GO:0070568]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]; carbohydrate homeostasis [GO:0033500]; cell cycle [GO:0007049]; cell division [GO:0051301]; histone mRNA catabolic process [GO:0071044]; miRNA catabolic process [GO:0010587]; mRNA polyadenylation [GO:0006378]; ncRNA polyadenylation [GO:0043629]; ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process [GO:0043630]; negative regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060212]; negative regulation of telomere maintenance via telomerase [GO:0032211]; positive regulation of 3'-UTR-mediated mRNA stabilization [GO:1905870]; RNA 3' uridylation [GO:0071076]; rRNA processing [GO:0006364]; snoRNA polyadenylation [GO:0071050]"
"PGEN_.00g263990"	0.936702378875906	0.813369922513086	0.396260415767356	"Scaffold_13"	12141769	12142089	NA	NA	NA	NA	NA
"PGEN_.00g115610"	0.724353425268714	0.339972943452401	0.399230937636203	"Scaffold_05"	31816444	31819634	NA	NA	NA	NA	NA
"PGEN_.00g247860"	0.865504593231102	0.176736217219864	0.400308986190272	"Scaffold_12"	14475321	14480190	"Q0V9L1"	"MMS19_XENTR"	"MMS19 nucleotide excision repair protein homolog (MMS19-like protein)"	"GO:0005634; GO:0005737; GO:0006259; GO:0006281; GO:0006974; GO:0007059; GO:0016226; GO:0045893; GO:0071817; GO:0097361; GO:0097428; GO:1905168"	"CIA complex [GO:0097361]; cytoplasm [GO:0005737]; MMXD complex [GO:0071817]; nucleus [GO:0005634]; cellular response to DNA damage stimulus [GO:0006974]; chromosome segregation [GO:0007059]; DNA metabolic process [GO:0006259]; DNA repair [GO:0006281]; iron-sulfur cluster assembly [GO:0016226]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; positive regulation of transcription, DNA-templated [GO:0045893]; protein maturation by iron-sulfur cluster transfer [GO:0097428]"
"PGEN_.00g266650"	0.0930248269690606	0.217651542073773	0.403011926642061	"Scaffold_13"	18909239	18911005	NA	NA	NA	NA	NA
"PGEN_.00g333860"	0.823681027555218	0.617482264167556	0.404248597731215	"Scaffold_17"	20102311	20118125	NA	NA	NA	NA	NA
"PGEN_.00g328720"	0.119159590380947	0.633513514701837	0.405094261318898	"Scaffold_17"	4254702	4292972	"P11247"	"PERM_MOUSE"	"Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase light chain; Myeloperoxidase heavy chain]"	"GO:0001878; GO:0002149; GO:0002679; GO:0004601; GO:0005615; GO:0005654; GO:0005737; GO:0005739; GO:0007568; GO:0008201; GO:0009612; GO:0019430; GO:0020037; GO:0030141; GO:0032094; GO:0032496; GO:0034374; GO:0042582; GO:0042742; GO:0042744; GO:0043231; GO:0046872; GO:0050832; GO:0055114; GO:1990268"	"azurophil granule [GO:0042582]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; secretory granule [GO:0030141]; heme binding [GO:0020037]; heparin binding [GO:0008201]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; aging [GO:0007568]; defense response to bacterium [GO:0042742]; defense response to fungus [GO:0050832]; hydrogen peroxide catabolic process [GO:0042744]; hypochlorous acid biosynthetic process [GO:0002149]; low-density lipoprotein particle remodeling [GO:0034374]; oxidation-reduction process [GO:0055114]; removal of superoxide radicals [GO:0019430]; respiratory burst involved in defense response [GO:0002679]; response to food [GO:0032094]; response to gold nanoparticle [GO:1990268]; response to lipopolysaccharide [GO:0032496]; response to mechanical stimulus [GO:0009612]; response to yeast [GO:0001878]"
"PGEN_.00g269990"	0.968867369053833	0.879660787867079	0.409057962376379	"Scaffold_13"	28462411	28492301	"Q7Z5J8"	"ANKAR_HUMAN"	"Ankyrin and armadillo repeat-containing protein"	"GO:0016021"	"integral component of membrane [GO:0016021]"
"PGEN_.00g041740"	0.349083004814946	0.875129466061829	0.41078846954405	"Scaffold_02"	24001566	24082760	"Q5SSH7"	"ZZEF1_MOUSE"	"Zinc finger ZZ-type and EF-hand domain-containing protein 1"	"GO:0005509; GO:0008270"	"calcium ion binding [GO:0005509]; zinc ion binding [GO:0008270]"
"PGEN_.00g069640"	0.323225345261629	0.00893729370456327	0.412941417368466	"Scaffold_03"	32515913	32542975	NA	NA	NA	NA	NA
"PGEN_.00g335500"	0.544382496877012	0.984434262171688	0.412941417368466	"Scaffold_17"	25311009	25320566	"Q6SJP2"	"B3A2_HORSE"	"Anion exchange protein 2 (AE 2) (Anion exchanger 2) (Non-erythroid band 3-like protein) (Solute carrier family 4 member 2)"	"GO:0005452; GO:0005623; GO:0015301; GO:0015701; GO:0016021; GO:0051453"	"cell [GO:0005623]; integral component of membrane [GO:0016021]; anion:anion antiporter activity [GO:0015301]; inorganic anion exchanger activity [GO:0005452]; bicarbonate transport [GO:0015701]; regulation of intracellular pH [GO:0051453]"
"PGEN_.00g203490"	0.672675804663438	0.116568182030493	0.413098296313538	"Scaffold_09"	36445359	36446489	NA	NA	NA	NA	NA
"PGEN_.00g280580"	0.00540912049882734	0.879660787867079	0.416738740023522	"Scaffold_14"	10724331	10750423	"R9UTQ8"	"PROHY_STRGD"	"L-proline trans-4-hydroxylase (P4H) (EC 1.14.11.57)"	"GO:0005506; GO:0016706; GO:0016999; GO:0017000"	"2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; iron ion binding [GO:0005506]; antibiotic biosynthetic process [GO:0017000]; antibiotic metabolic process [GO:0016999]"
"PGEN_.00g069870"	0.00382258393690529	0.149967444691797	0.416816280236536	"Scaffold_03"	32918963	32934808	NA	NA	NA	NA	NA
