"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g211830"	4.01904499928186e-09	0.15880710215687	9.42502300001256e-33	"Scaffold_10"	21025397	21043857	"P16056"	"MET_MOUSE"	"Hepatocyte growth factor receptor (HGF receptor) (EC 2.7.10.1) (HGF/SF receptor) (Proto-oncogene c-Met) (Scatter factor receptor) (SF receptor) (Tyrosine-protein kinase Met)"	"GO:0000122; GO:0000187; GO:0001764; GO:0001886; GO:0001889; GO:0001890; GO:0004672; GO:0004713; GO:0004714; GO:0005008; GO:0005524; GO:0005615; GO:0005737; GO:0005886; GO:0005887; GO:0007169; GO:0007268; GO:0007420; GO:0007517; GO:0007519; GO:0008013; GO:0009925; GO:0010628; GO:0010629; GO:0010800; GO:0010801; GO:0010828; GO:0010976; GO:0014069; GO:0014812; GO:0014902; GO:0016020; GO:0017154; GO:0019903; GO:0030182; GO:0030317; GO:0030425; GO:0030534; GO:0031016; GO:0031116; GO:0032675; GO:0033138; GO:0035024; GO:0036126; GO:0042593; GO:0042802; GO:0043005; GO:0043025; GO:0043235; GO:0043274; GO:0043548; GO:0044877; GO:0045211; GO:0045740; GO:0045840; GO:0045944; GO:0046777; GO:0048012; GO:0048754; GO:0050775; GO:0050804; GO:0050918; GO:0051450; GO:0051497; GO:0051897; GO:0055013; GO:0060048; GO:0060076; GO:0060079; GO:0060665; GO:0061436; GO:0070495; GO:0071526; GO:0071635; GO:0072593; GO:1900407; GO:1900745; GO:1901299; GO:1905098; GO:2001028"	"basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; excitatory synapse [GO:0060076]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; receptor complex [GO:0043235]; sperm flagellum [GO:0036126]; ATP binding [GO:0005524]; beta-catenin binding [GO:0008013]; hepatocyte growth factor-activated receptor activity [GO:0005008]; identical protein binding [GO:0042802]; phosphatidylinositol 3-kinase binding [GO:0043548]; phospholipase binding [GO:0043274]; protein kinase activity [GO:0004672]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; protein-containing complex binding [GO:0044877]; semaphorin receptor activity [GO:0017154]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; activation of MAPK activity [GO:0000187]; adult behavior [GO:0030534]; brain development [GO:0007420]; branching morphogenesis of an epithelial tube [GO:0048754]; cardiac muscle cell development [GO:0055013]; cardiac muscle contraction [GO:0060048]; chemical synaptic transmission [GO:0007268]; endothelial cell morphogenesis [GO:0001886]; establishment of skin barrier [GO:0061436]; excitatory postsynaptic potential [GO:0060079]; flagellated sperm motility [GO:0030317]; glucose homeostasis [GO:0042593]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; liver development [GO:0001889]; modulation of chemical synaptic transmission [GO:0050804]; muscle cell migration [GO:0014812]; muscle organ development [GO:0007517]; myoblast proliferation [GO:0051450]; myotube differentiation [GO:0014902]; negative regulation of gene expression [GO:0010629]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]; negative regulation of peptidyl-threonine phosphorylation [GO:0010801]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of stress fiber assembly [GO:0051497]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta production [GO:0071635]; neuron differentiation [GO:0030182]; neuron migration [GO:0001764]; pancreas development [GO:0031016]; placenta development [GO:0001890]; positive chemotaxis [GO:0050918]; positive regulation of dendrite morphogenesis [GO:0050775]; positive regulation of DNA replication [GO:0045740]; positive regulation of endothelial cell chemotaxis [GO:2001028]; positive regulation of gene expression [GO:0010628]; positive regulation of glucose transmembrane transport [GO:0010828]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of mitotic nuclear division [GO:0045840]; positive regulation of neuron projection development [GO:0010976]; positive regulation of p38MAPK cascade [GO:1900745]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of peptidyl-threonine phosphorylation [GO:0010800]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autophosphorylation [GO:0046777]; reactive oxygen species metabolic process [GO:0072593]; regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling [GO:0060665]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of interleukin-6 production [GO:0032675]; semaphorin-plexin signaling pathway [GO:0071526]; skeletal muscle tissue development [GO:0007519]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]"
"PGEN_.00g213360"	0.00414119254851334	0.149967444691797	0.864764194147284	"Scaffold_10"	24403902	24509214	"Q14995"	"NR1D2_HUMAN"	"Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear hormone receptor BD73) (Rev-erb alpha-related receptor) (RVR) (Rev-erb-beta) (V-erbA-related protein 1-related) (EAR-1R)"	"GO:0000122; GO:0000790; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0000987; GO:0001227; GO:0003707; GO:0004879; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006367; GO:0007275; GO:0008134; GO:0008270; GO:0009755; GO:0019216; GO:0030154; GO:0030374; GO:0033993; GO:0038023; GO:0042752; GO:0045892; GO:0045893; GO:0045944; GO:0048512; GO:0050727; GO:0050728; GO:0055088; GO:0090575; GO:0097009; GO:2001014"	"cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; nuclear receptor activity [GO:0004879]; nuclear receptor transcription coactivator activity [GO:0030374]; proximal promoter sequence-specific DNA binding [GO:0000987]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; steroid hormone receptor activity [GO:0003707]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]; cell differentiation [GO:0030154]; circadian behavior [GO:0048512]; energy homeostasis [GO:0097009]; hormone-mediated signaling pathway [GO:0009755]; lipid homeostasis [GO:0055088]; multicellular organism development [GO:0007275]; negative regulation of inflammatory response [GO:0050728]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of circadian rhythm [GO:0042752]; regulation of inflammatory response [GO:0050727]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription, DNA-templated [GO:0006355]; response to lipid [GO:0033993]; transcription initiation from RNA polymerase II promoter [GO:0006367]"
"PGEN_.00g214680"	0.0481237692861582	0.849230482691658	0.954562249454622	"Scaffold_10"	28176027	28176344	NA	NA	NA	NA	NA
"PGEN_.00g215680"	1.90631104485379e-12	0.0949217553106191	5.72261117644018e-05	"Scaffold_10"	30482539	30569120	"Q24270"	"CAC1D_DROME"	"Voltage-dependent calcium channel type D subunit alpha-1 (DmCa1D)"	"GO:0005245; GO:0005891; GO:0006816; GO:0006936; GO:0016322; GO:0016323; GO:0016324; GO:0019722; GO:0034765; GO:0042045; GO:0046872; GO:0070509; GO:0070588"	"apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; voltage-gated calcium channel complex [GO:0005891]; metal ion binding [GO:0046872]; voltage-gated calcium channel activity [GO:0005245]; calcium ion import [GO:0070509]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; epithelial fluid transport [GO:0042045]; muscle contraction [GO:0006936]; neuron remodeling [GO:0016322]; regulation of ion transmembrane transport [GO:0034765]"
"PGEN_.00g216570"	0.00238032440820857	0.972043114851193	0.85595645226191	"Scaffold_10"	33120854	33173519	"Q9JME2"	"CHSTB_MOUSE"	"Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)"	"GO:0000139; GO:0001537; GO:0001701; GO:0002063; GO:0007585; GO:0008146; GO:0009791; GO:0016021; GO:0016051; GO:0030166; GO:0030204; GO:0030206; GO:0030326; GO:0030512; GO:0033037; GO:0036342; GO:0042127; GO:0042733; GO:0043066; GO:0047756; GO:0048589; GO:0048703; GO:0048704; GO:0050659; GO:0051216"	"Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; chondroitin 4-sulfotransferase activity [GO:0047756]; N-acetylgalactosamine 4-O-sulfotransferase activity [GO:0001537]; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity [GO:0050659]; sulfotransferase activity [GO:0008146]; carbohydrate biosynthetic process [GO:0016051]; cartilage development [GO:0051216]; chondrocyte development [GO:0002063]; chondroitin sulfate biosynthetic process [GO:0030206]; chondroitin sulfate metabolic process [GO:0030204]; developmental growth [GO:0048589]; embryonic digit morphogenesis [GO:0042733]; embryonic limb morphogenesis [GO:0030326]; embryonic skeletal system morphogenesis [GO:0048704]; embryonic viscerocranium morphogenesis [GO:0048703]; in utero embryonic development [GO:0001701]; negative regulation of apoptotic process [GO:0043066]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; polysaccharide localization [GO:0033037]; post-anal tail morphogenesis [GO:0036342]; post-embryonic development [GO:0009791]; proteoglycan biosynthetic process [GO:0030166]; regulation of cell population proliferation [GO:0042127]; respiratory gaseous exchange by respiratory system [GO:0007585]"
"PGEN_.00g220440"	0.000392815992675603	0.364217971200052	0.0347005724812329	"Scaffold_10"	43055658	43089902	NA	NA	NA	NA	NA
"PGEN_.00g220460"	6.85695290435679e-20	0.771103687562895	0.000332979055024844	"Scaffold_10"	43116886	43117749	NA	NA	NA	NA	NA
"PGEN_.00g220560"	2.56559300898401e-13	0.0438851569428797	0.511276364382711	"Scaffold_10"	43341952	43342467	NA	NA	NA	NA	NA
"PGEN_.00g224670"	0.00191592071943769	0.597670979153719	0.00145585543504892	"Scaffold_11"	21430	33788	"Q24307"	"DIAP2_DROME"	"Death-associated inhibitor of apoptosis 2 (Apoptosis 2 inhibitor) (IAP homolog A) (IAP-like protein) (ILP) (dILP) (Inhibitor of apoptosis 2)"	"GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006511; GO:0006964; GO:0008270; GO:0016567; GO:0022416; GO:0031398; GO:0031625; GO:0043027; GO:0043066; GO:0043154; GO:0043281; GO:0045087; GO:0048471; GO:0050829; GO:0061057; GO:0061630; GO:0070534; GO:0070936; GO:0089720; GO:1990001"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; caspase binding [GO:0089720]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; chaeta development [GO:0022416]; defense response to Gram-negative bacterium [GO:0050829]; inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; innate immune response [GO:0045087]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; peptidoglycan recognition protein signaling pathway [GO:0061057]; positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria [GO:0006964]; positive regulation of protein ubiquitination [GO:0031398]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; protein ubiquitination [GO:0016567]; regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043281]; ubiquitin-dependent protein catabolic process [GO:0006511]"
"PGEN_.00g227520"	0.01038450755642	0.844456997729494	0.199706684371924	"Scaffold_11"	9517456	9568849	"Q17LW0"	"MYO7A_AEDAE"	"Myosin-VIIa (Protein crinkled)"	"GO:0003774; GO:0005524; GO:0005737; GO:0007605; GO:0008407; GO:0016459; GO:0030048; GO:0030898; GO:0032027; GO:0035317; GO:0048800; GO:0051015"	"cytoplasm [GO:0005737]; myosin complex [GO:0016459]; actin filament binding [GO:0051015]; actin-dependent ATPase activity [GO:0030898]; ATP binding [GO:0005524]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]; actin filament-based movement [GO:0030048]; antennal morphogenesis [GO:0048800]; chaeta morphogenesis [GO:0008407]; imaginal disc-derived wing hair organization [GO:0035317]; sensory perception of sound [GO:0007605]"
"PGEN_.00g228140"	0.00275119088588968	0.4579001617365	0.0021295570073196	"Scaffold_11"	10814466	10820244	"O15164"	"TIF1A_HUMAN"	"Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)"	"GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796"	"cytosol [GO:0005829]; nuclear euchromatin [GO:0005719]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726]; chromatin binding [GO:0003682]; estrogen response element binding [GO:0034056]; lysine-acetylated histone binding [GO:0070577]; nuclear receptor binding [GO:0016922]; p53 binding [GO:0002039]; protein kinase activity [GO:0004672]; signaling receptor binding [GO:0005102]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; calcium ion homeostasis [GO:0055074]; cellular response to estrogen stimulus [GO:0071391]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; protein autophosphorylation [GO:0046777]; protein catabolic process [GO:0030163]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; regulation of protein stability [GO:0031647]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of vitamin D receptor signaling pathway [GO:0070562]; transcription by RNA polymerase II [GO:0006366]"
"PGEN_.00g228650"	0.0445644606480047	0.00195030763925554	0.000187959792335434	"Scaffold_11"	12326227	12333009	"Q56R14"	"TRI33_XENLA"	"E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)"	"GO:0003677; GO:0005634; GO:0008270; GO:0016567; GO:0016740"	"nucleus [GO:0005634]; DNA binding [GO:0003677]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]"
"PGEN_.00g230620"	8.76118839374329e-09	0.260076070451925	5.16145708987451e-06	"Scaffold_11"	18400504	18451055	"A6QP05"	"DHR12_BOVIN"	"Dehydrogenase/reductase SDR family member 12 (EC 1.1.-.-) (Short-chain dehydrogenase/reductase family 40C member 1)"	"GO:0016491"	"oxidoreductase activity [GO:0016491]"
"PGEN_.00g231770"	5.26145303244884e-46	1.03829268871114e-23	6.87310962916746e-19	"Scaffold_11"	22208396	22220228	NA	NA	NA	NA	NA
"PGEN_.00g232340"	3.76913784824275e-12	0.0125246904800798	2.78552848049891e-12	"Scaffold_11"	24120523	24179210	"Q8C0W1"	"ANMY1_MOUSE"	"Ankyrin repeat and MYND domain-containing protein 1"	"GO:0046872"	"metal ion binding [GO:0046872]"
"PGEN_.00g233360"	3.13137481516856e-15	5.01625188404943e-60	5.15525605229357e-07	"Scaffold_11"	26583481	26583714	NA	NA	NA	NA	NA
"PGEN_.00g233890"	8.87915097404896e-08	0.138087828377131	0.455800506586844	"Scaffold_11"	27924750	27949966	NA	NA	NA	NA	NA
"PGEN_.00g234140"	0.0188778438260643	0.597670979153719	0.872407337452472	"Scaffold_11"	28344507	28366653	NA	NA	NA	NA	NA
"PGEN_.00g234210"	0.00120274161243738	0.722974837374853	0.233437739323013	"Scaffold_11"	28556809	28586868	NA	NA	NA	NA	NA
"PGEN_.00g234920"	6.47449880113536e-06	0.160760371715348	7.78396200029728e-08	"Scaffold_11"	30429298	30430197	NA	NA	NA	NA	NA
"PGEN_.00g236910"	0.00932642606527654	0.324901573463044	0.000772448234112723	"Scaffold_11"	36476009	36477371	"Q9VN27"	"LIPT2_DROME"	"Putative lipoyltransferase 2, mitochondrial (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)"	"GO:0005739; GO:0009249; GO:0033819; GO:0102555"	"mitochondrion [GO:0005739]; lipoyl(octanoyl) transferase activity [GO:0033819]; octanoyl transferase activity (acting on glycine-cleavage complex H protein) [GO:0102555]; protein lipoylation [GO:0009249]"
"PGEN_.00g237150"	0.0312816886945324	0.954466992566052	0.589732145371419	"Scaffold_11"	37110048	37301714	"Q8WSR4"	"ITPR_PATPE"	"Inositol 1,4,5-trisphosphate receptor (ApIP3R)"	"GO:0005220; GO:0005789; GO:0007275; GO:0007338; GO:0016021; GO:0070679"	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; inositol 1,4,5 trisphosphate binding [GO:0070679]; inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity [GO:0005220]; multicellular organism development [GO:0007275]; single fertilization [GO:0007338]"
"PGEN_.00g237190"	0.00121377860523756	0.619037622669197	0.78773971952717	"Scaffold_11"	37392889	37425575	"O15550"	"KDM6A_HUMAN"	"Lysine-specific demethylase 6A (EC 1.14.11.-) (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein)"	"GO:0000790; GO:0000978; GO:0001701; GO:0001843; GO:0003007; GO:0003016; GO:0003682; GO:0005634; GO:0005654; GO:0006338; GO:0010628; GO:0031490; GO:0032525; GO:0035097; GO:0035264; GO:0042802; GO:0043565; GO:0044666; GO:0046872; GO:0048333; GO:0048570; GO:0051213; GO:0051568; GO:0060070; GO:0071558; GO:0072358"	"histone methyltransferase complex [GO:0035097]; MLL3/4 complex [GO:0044666]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; chromatin DNA binding [GO:0031490]; dioxygenase activity [GO:0051213]; histone demethylase activity (H3-K27 specific) [GO:0071558]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; canonical Wnt signaling pathway [GO:0060070]; cardiovascular system development [GO:0072358]; chromatin remodeling [GO:0006338]; heart morphogenesis [GO:0003007]; histone H3-K4 methylation [GO:0051568]; in utero embryonic development [GO:0001701]; mesodermal cell differentiation [GO:0048333]; multicellular organism growth [GO:0035264]; neural tube closure [GO:0001843]; notochord morphogenesis [GO:0048570]; positive regulation of gene expression [GO:0010628]; respiratory system process [GO:0003016]; somite rostral/caudal axis specification [GO:0032525]"
"PGEN_.00g237520"	3.48503358596652e-10	5.31716454607257e-10	4.14206655053566e-07	"Scaffold_11"	38636260	38649071	"P61315"	"G3ST3_MOUSE"	"Galactose-3-O-sulfotransferase 3 (Gal3ST-3) (EC 2.8.2.-) (Beta-galactose-3-O-sulfotransferase 3) (Gal-beta-1, 3-GalNAc 3'-sulfotransferase 3)"	"GO:0001733; GO:0009247; GO:0016021; GO:0032580; GO:0050694"	"Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; galactose 3-O-sulfotransferase activity [GO:0050694]; galactosylceramide sulfotransferase activity [GO:0001733]; glycolipid biosynthetic process [GO:0009247]"
"PGEN_.00g237720"	0.0471286759679849	0.813369922513086	0.350458725527943	"Scaffold_11"	39251236	39251523	NA	NA	NA	NA	NA
"PGEN_.00g238280"	0.00490615018216145	0.425823405563083	0.435471122511226	"Scaffold_11"	40767193	40778903	"Q9D8Z1"	"ASCC1_MOUSE"	"Activating signal cointegrator 1 complex subunit 1 (ASC-1 complex subunit p50) (Trip4 complex subunit p50)"	"GO:0003723; GO:0005634; GO:0005667; GO:0006281; GO:0006355; GO:0016607; GO:0031594"	"neuromuscular junction [GO:0031594]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]; RNA binding [GO:0003723]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]"
"PGEN_.00g240010"	0.0234336864953918	0.11978568592276	0.171913119619912	"Scaffold_11"	45152791	45162406	NA	NA	NA	NA	NA
"PGEN_.00g240250"	1.70328722726089e-10	0.00516900149830957	0.591934073675286	"Scaffold_11"	45677023	45691915	"P04052"	"RPB1_DROME"	"DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit)"	"GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005700; GO:0005703; GO:0006366; GO:0046872"	"nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome puff [GO:0005703]; RNA polymerase II, core complex [GO:0005665]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]; transcription by RNA polymerase II [GO:0006366]"
"PGEN_.00g240940"	2.07558498594906e-11	0.000334317906301211	0.238043425566496	"Scaffold_11"	47366761	47375556	NA	NA	NA	NA	NA
"PGEN_.00g241080"	0.000890590169261001	0.929571831406455	9.55398031802924e-05	"Scaffold_11"	47937051	47937344	NA	NA	NA	NA	NA
