"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g026390"	4.94952395712254e-38	7.75389547332754e-50	0.00179118912946325	"Scaffold_01"	72980147	73044811	NA	NA	NA	NA	NA
"PGEN_.00g336030"	0.790436079062402	0.643337311963661	0.00188406342550593	"Scaffold_17"	26753895	26778865	"O88327"	"CTNL1_MOUSE"	"Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1)"	"GO:0005829; GO:0005856; GO:0005886; GO:0007155; GO:0007266; GO:0045296; GO:0051015"	"cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; actin filament binding [GO:0051015]; cadherin binding [GO:0045296]; cell adhesion [GO:0007155]; Rho protein signal transduction [GO:0007266]"
"PGEN_.00g343970"	0.0466096205450703	0.818375654287426	0.00197675100375548	"Scaffold_18"	12542108	12543320	NA	NA	NA	NA	NA
"PGEN_.00g185010"	0.874101344027148	0.801460375859917	0.0019789115543566	"Scaffold_08"	44550419	44563488	"Q8BVI5"	"STX16_MOUSE"	"Syntaxin-16"	"GO:0000139; GO:0000149; GO:0005484; GO:0005737; GO:0005794; GO:0005802; GO:0005829; GO:0006886; GO:0006906; GO:0012505; GO:0016020; GO:0016021; GO:0019905; GO:0030285; GO:0031201; GO:0031985; GO:0042147; GO:0043231; GO:0048278; GO:0048471; GO:0090161"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; Golgi apparatus [GO:0005794]; Golgi cisterna [GO:0031985]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; integral component of synaptic vesicle membrane [GO:0030285]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; SNARE complex [GO:0031201]; trans-Golgi network [GO:0005802]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; syntaxin binding [GO:0019905]; Golgi ribbon formation [GO:0090161]; intracellular protein transport [GO:0006886]; retrograde transport, endosome to Golgi [GO:0042147]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]"
"PGEN_.00g196810"	0.000789597213733952	0.0818455016761511	0.0019789115543566	"Scaffold_09"	16120937	16151698	"Q9NVE4"	"CCD87_HUMAN"	"Coiled-coil domain-containing protein 87"	"GO:0007283; GO:0007338; GO:0030154; GO:1905516; GO:2000344"	"cell differentiation [GO:0030154]; positive regulation of acrosome reaction [GO:2000344]; positive regulation of fertilization [GO:1905516]; single fertilization [GO:0007338]; spermatogenesis [GO:0007283]"
"PGEN_.00g270150"	0.0132534388997231	0.560194441409402	0.00204380595106105	"Scaffold_13"	28869017	28869526	"Q5XGC9"	"SRFB1_XENTR"	"Serum response factor-binding protein 1 (SRF-dependent transcription regulation-associated protein)"	"GO:0005634; GO:0030490; GO:0030686; GO:0048471"	"90S preribosome [GO:0030686]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; maturation of SSU-rRNA [GO:0030490]"
"PGEN_.00g341580"	0.879922348852649	0.215342686189465	0.00204850476430818	"Scaffold_18"	6810839	6815597	"Q13485"	"SMAD4_HUMAN"	"Mothers against decapentaplegic homolog 4 (MAD homolog 4) (Mothers against DPP homolog 4) (Deletion target in pancreatic carcinoma 4) (SMAD family member 4) (SMAD 4) (Smad4) (hSMAD4)"	"GO:0000122; GO:0000790; GO:0000978; GO:0000981; GO:0000987; GO:0001085; GO:0001228; GO:0001541; GO:0001658; GO:0001666; GO:0001701; GO:0001702; GO:0003148; GO:0003190; GO:0003198; GO:0003220; GO:0003251; GO:0003360; GO:0003682; GO:0003712; GO:0005518; GO:0005623; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005813; GO:0005829; GO:0006879; GO:0007179; GO:0007183; GO:0007283; GO:0007338; GO:0007411; GO:0008283; GO:0008285; GO:0010614; GO:0010718; GO:0010862; GO:0014033; GO:0016579; GO:0017015; GO:0030308; GO:0030509; GO:0030511; GO:0030513; GO:0030616; GO:0032444; GO:0032525; GO:0032909; GO:0033686; GO:0035019; GO:0035556; GO:0036302; GO:0042118; GO:0042733; GO:0042802; GO:0042803; GO:0043199; GO:0044212; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0046881; GO:0048382; GO:0048589; GO:0048663; GO:0048733; GO:0048859; GO:0051098; GO:0051571; GO:0051797; GO:0060065; GO:0060391; GO:0060395; GO:0060412; GO:0060548; GO:0060956; GO:0061040; GO:0061614; GO:0062009; GO:0070102; GO:0070207; GO:0070373; GO:0070411; GO:0070412; GO:0071141; GO:0071559; GO:0071773; GO:0072133; GO:0072134; GO:0072520; GO:0098772; GO:1901522; GO:1905305; GO:2000617"	"activin responsive factor complex [GO:0032444]; cell [GO:0005623]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SMAD protein complex [GO:0071141]; transcription factor complex [GO:0005667]; chromatin binding [GO:0003682]; collagen binding [GO:0005518]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; I-SMAD binding [GO:0070411]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; molecular function regulator [GO:0098772]; protein homodimerization activity [GO:0042803]; proximal promoter sequence-specific DNA binding [GO:0000987]; R-SMAD binding [GO:0070412]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription factor binding [GO:0001085]; sulfate binding [GO:0043199]; transcription coregulator activity [GO:0003712]; transcription regulatory region DNA binding [GO:0044212]; transforming growth factor beta receptor, common-partner cytoplasmic mediator activity [GO:0030616]; atrioventricular canal development [GO:0036302]; atrioventricular valve formation [GO:0003190]; axon guidance [GO:0007411]; BMP signaling pathway [GO:0030509]; brainstem development [GO:0003360]; branching involved in ureteric bud morphogenesis [GO:0001658]; cell population proliferation [GO:0008283]; cellular iron ion homeostasis [GO:0006879]; cellular response to BMP stimulus [GO:0071773]; developmental growth [GO:0048589]; embryonic digit morphogenesis [GO:0042733]; endocardial cell differentiation [GO:0060956]; endothelial cell activation [GO:0042118]; epithelial to mesenchymal transition involved in endocardial cushion formation [GO:0003198]; female gonad morphogenesis [GO:0061040]; formation of anatomical boundary [GO:0048859]; gastrulation with mouth forming second [GO:0001702]; in utero embryonic development [GO:0001701]; interleukin-6-mediated signaling pathway [GO:0070102]; intracellular signal transduction [GO:0035556]; left ventricular cardiac muscle tissue morphogenesis [GO:0003220]; mesendoderm development [GO:0048382]; metanephric mesenchyme morphogenesis [GO:0072133]; negative regulation of cardiac muscle hypertrophy [GO:0010614]; negative regulation of cardiac myofibril assembly [GO:1905305]; negative regulation of cell death [GO:0060548]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; nephrogenic mesenchyme morphogenesis [GO:0072134]; neural crest cell differentiation [GO:0014033]; neuron fate commitment [GO:0048663]; outflow tract septum morphogenesis [GO:0003148]; ovarian follicle development [GO:0001541]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of cell proliferation involved in heart valve morphogenesis [GO:0003251]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of follicle-stimulating hormone secretion [GO:0046881]; positive regulation of histone H3-K4 methylation [GO:0051571]; positive regulation of histone H3-K9 acetylation [GO:2000617]; positive regulation of luteinizing hormone secretion [GO:0033686]; positive regulation of pathway-restricted SMAD protein phosphorylation [GO:0010862]; positive regulation of SMAD protein signal transduction [GO:0060391]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus [GO:1901522]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; pri-miRNA transcription by RNA polymerase II [GO:0061614]; protein deubiquitination [GO:0016579]; protein homotrimerization [GO:0070207]; regulation of binding [GO:0051098]; regulation of hair follicle development [GO:0051797]; regulation of transforming growth factor beta receptor signaling pathway [GO:0017015]; regulation of transforming growth factor beta2 production [GO:0032909]; response to hypoxia [GO:0001666]; response to transforming growth factor beta [GO:0071559]; sebaceous gland development [GO:0048733]; secondary palate development [GO:0062009]; seminiferous tubule development [GO:0072520]; single fertilization [GO:0007338]; SMAD protein complex assembly [GO:0007183]; SMAD protein signal transduction [GO:0060395]; somatic stem cell population maintenance [GO:0035019]; somite rostral/caudal axis specification [GO:0032525]; spermatogenesis [GO:0007283]; transforming growth factor beta receptor signaling pathway [GO:0007179]; uterus development [GO:0060065]; ventricular septum morphogenesis [GO:0060412]"
"PGEN_.00g228140"	0.00275119088588968	0.4579001617365	0.0021295570073196	"Scaffold_11"	10814466	10820244	"O15164"	"TIF1A_HUMAN"	"Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)"	"GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796"	"cytosol [GO:0005829]; nuclear euchromatin [GO:0005719]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726]; chromatin binding [GO:0003682]; estrogen response element binding [GO:0034056]; lysine-acetylated histone binding [GO:0070577]; nuclear receptor binding [GO:0016922]; p53 binding [GO:0002039]; protein kinase activity [GO:0004672]; signaling receptor binding [GO:0005102]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; calcium ion homeostasis [GO:0055074]; cellular response to estrogen stimulus [GO:0071391]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; protein autophosphorylation [GO:0046777]; protein catabolic process [GO:0030163]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; regulation of protein stability [GO:0031647]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of vitamin D receptor signaling pathway [GO:0070562]; transcription by RNA polymerase II [GO:0006366]"
"PGEN_.00g288100"	0.00156376501682367	0.0766201197727233	0.00216383368880157	"Scaffold_14"	27687481	27731472	"Q54NA6"	"MYBL_DICDI"	"Myb-like protein L"	"GO:0003677; GO:0005634"	"nucleus [GO:0005634]; DNA binding [GO:0003677]"
"PGEN_.00g151250"	0.358933092084393	0.52615177618353	0.00226060459715311	"Scaffold_06"	57564199	57565251	NA	NA	NA	NA	NA
"PGEN_.00g235030"	0.46536469673763	0.000175896931982604	0.00227791453738596	"Scaffold_11"	30788662	30795275	NA	NA	NA	NA	NA
"PGEN_.00g271310"	0.771767008864191	0.781146744735626	0.00242369045007854	"Scaffold_13"	31940970	31941290	NA	NA	NA	NA	NA
"PGEN_.00g203950"	0.175787310469219	0.00158205735998533	0.00254029286055033	"Scaffold_09"	37624601	37626259	NA	NA	NA	NA	NA
"PGEN_.00g167410"	0.334815703200214	0.0182436158337974	0.00264513294824947	"Scaffold_07"	40269117	40309203	"Q9Y2V3"	"RX_HUMAN"	"Retinal homeobox protein Rx (Retina and anterior neural fold homeobox protein)"	"GO:0000790; GO:0000978; GO:0000981; GO:0001228; GO:0007389; GO:0007601; GO:0021854; GO:0043010; GO:0045944; GO:0060173"	"nuclear chromatin [GO:0000790]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; camera-type eye development [GO:0043010]; hypothalamus development [GO:0021854]; limb development [GO:0060173]; pattern specification process [GO:0007389]; positive regulation of transcription by RNA polymerase II [GO:0045944]; visual perception [GO:0007601]"
"PGEN_.00g065450"	0.0338171625254814	0.221931319625655	0.00268735176049847	"Scaffold_03"	20906009	20921499	"Q9C0D5"	"TANC1_HUMAN"	"Protein TANC1 (Tetratricopeptide repeat, ankyrin repeat and coiled-coil domain-containing protein 1)"	"GO:0007520; GO:0008542; GO:0014069; GO:0030054; GO:0030425; GO:0043025; GO:0043679; GO:0097062"	"axon terminus [GO:0043679]; cell junction [GO:0030054]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069]; dendritic spine maintenance [GO:0097062]; myoblast fusion [GO:0007520]; visual learning [GO:0008542]"
"PGEN_.00g025530"	0.374778827067353	0.920567683275184	0.00270154742183281	"Scaffold_01"	70738879	70863837	"Q8NF91"	"SYNE1_HUMAN"	"Nesprin-1 (Enaptin) (KASH domain-containing protein 1) (KASH1) (Myocyte nuclear envelope protein 1) (Myne-1) (Nuclear envelope spectrin repeat protein 1) (Synaptic nuclear envelope protein 1) (Syne-1)"	"GO:0000932; GO:0003723; GO:0003779; GO:0005521; GO:0005623; GO:0005634; GO:0005635; GO:0005640; GO:0005654; GO:0005730; GO:0005737; GO:0005794; GO:0005856; GO:0006997; GO:0007030; GO:0007283; GO:0016021; GO:0019899; GO:0030017; GO:0031965; GO:0034993; GO:0042692; GO:0042802; GO:0042803; GO:0045211; GO:0051015; GO:0090286; GO:0090292"	"cell [GO:0005623]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; meiotic nuclear membrane microtubule tethering complex [GO:0034993]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear outer membrane [GO:0005640]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; postsynaptic membrane [GO:0045211]; sarcomere [GO:0030017]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; lamin binding [GO:0005521]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; cytoskeletal anchoring at nuclear membrane [GO:0090286]; Golgi organization [GO:0007030]; muscle cell differentiation [GO:0042692]; nuclear matrix anchoring at nuclear membrane [GO:0090292]; nucleus organization [GO:0006997]; spermatogenesis [GO:0007283]"
"PGEN_.00g117140"	0.0784785245868089	0.801460375859917	0.00274293815446852	"Scaffold_05"	35638982	35641962	NA	NA	NA	NA	NA
"PGEN_.00g292360"	1.62830704837643e-05	0.577757749927598	0.00274293815446852	"Scaffold_14"	36958778	36970352	NA	NA	NA	NA	NA
"PGEN_.00g296900"	0.406080837586484	0.643337311963661	0.00274293815446852	"Scaffold_14"	45110490	45116954	NA	NA	NA	NA	NA
"PGEN_.00g260930"	0.331157910785059	0.408947263146075	0.0028795027890943	"Scaffold_13"	3070077	3070742	NA	NA	NA	NA	NA
"PGEN_.00g120700"	0.229018773290524	0.39217111076708	0.00303358340629339	"Scaffold_05"	46074700	46100139	"Q6P132"	"TXB1B_DANRE"	"Tax1-binding protein 1 homolog B"	"GO:0006915; GO:0046872"	"metal ion binding [GO:0046872]; apoptotic process [GO:0006915]"
"PGEN_.00g257000"	0.174435592358466	0.00874962409081621	0.00308263243289474	"Scaffold_12"	42944001	42950406	NA	NA	NA	NA	NA
"PGEN_.00g183880"	2.87991809996169e-05	0.0495739314487863	0.00336735401712515	"Scaffold_08"	41644440	41659729	"P21894"	"SYAC_BOMMO"	"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)"	"GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270"	"cytoplasm [GO:0005737]; alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]"
"PGEN_.00g086880"	0.526128118513208	0.820101810707837	0.003474159525258	"Scaffold_04"	21149045	21156446	NA	NA	NA	NA	NA
"PGEN_.00g112130"	0.0403245681495575	0.0881923136011733	0.00352852949725831	"Scaffold_05"	21399886	21401034	NA	NA	NA	NA	NA
"PGEN_.00g180330"	0.00120707914284034	0.0376259519178317	0.00352901763039914	"Scaffold_08"	32604271	32628380	NA	NA	NA	NA	NA
"PGEN_.00g094260"	0.000308427938349267	0.543182170350515	0.00370554307888189	"Scaffold_04"	40636488	40653674	NA	NA	NA	NA	NA
"PGEN_.00g242670"	0.169363763643547	0.0099652617677806	0.00370554307888189	"Scaffold_12"	1021506	1059898	NA	NA	NA	NA	NA
"PGEN_.00g254310"	0.000171130794634691	2.57241722967766e-08	0.0042318161271332	"Scaffold_12"	35497998	35536495	"Q8C261"	"NCKX5_MOUSE"	"Sodium/potassium/calcium exchanger 5 (Na(+)/K(+)/Ca(2+)-exchange protein 5) (Solute carrier family 24 member 5)"	"GO:0005262; GO:0005623; GO:0005802; GO:0006874; GO:0008273; GO:0015293; GO:0016021; GO:0030318; GO:0034220; GO:0042470; GO:0048022; GO:0050896; GO:0070588"	"cell [GO:0005623]; integral component of membrane [GO:0016021]; melanosome [GO:0042470]; trans-Golgi network [GO:0005802]; calcium channel activity [GO:0005262]; calcium, potassium:sodium antiporter activity [GO:0008273]; symporter activity [GO:0015293]; calcium ion transmembrane transport [GO:0070588]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; melanocyte differentiation [GO:0030318]; negative regulation of melanin biosynthetic process [GO:0048022]; response to stimulus [GO:0050896]"
"PGEN_.00g261240"	0.00407017601865373	0.0912010622579017	0.00424262289786718	"Scaffold_13"	4223676	4325173	"P25107"	"PTH1R_DIDVI"	"Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"	"GO:0004991; GO:0005887; GO:0007166; GO:0007188; GO:0007189; GO:0017046; GO:0042803; GO:0043621"	"integral component of plasma membrane [GO:0005887]; parathyroid hormone receptor activity [GO:0004991]; peptide hormone binding [GO:0017046]; protein homodimerization activity [GO:0042803]; protein self-association [GO:0043621]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; cell surface receptor signaling pathway [GO:0007166]"
"PGEN_.00g141740"	0.235806487640479	0.887946468737081	0.00430445223375968	"Scaffold_06"	31589240	31594339	NA	NA	NA	NA	NA
"PGEN_.00g340030"	0.806814628788055	0.176584761407447	0.0046619699080225	"Scaffold_18"	3158649	3167630	"Q05733"	"DCHS_DROME"	"Histidine decarboxylase (HDC) (EC 4.1.1.22)"	"GO:0004398; GO:0006520; GO:0030170; GO:0042423; GO:0043052"	"histidine decarboxylase activity [GO:0004398]; pyridoxal phosphate binding [GO:0030170]; catecholamine biosynthetic process [GO:0042423]; cellular amino acid metabolic process [GO:0006520]; thermotaxis [GO:0043052]"
"PGEN_.00g198290"	8.19323689470071e-58	0.0394132252514478	0.00479165863705261	"Scaffold_09"	21131080	21133028	NA	NA	NA	NA	NA
"PGEN_.00g329630"	0.0549528448910158	0.972043114851193	0.00492534682092226	"Scaffold_17"	7040915	7043331	NA	NA	NA	NA	NA
"PGEN_.00g198300"	0.355293346797325	0.217651542073773	0.0049878303903292	"Scaffold_09"	21135471	21140973	NA	NA	NA	NA	NA
"PGEN_.00g021210"	0.000379649950671519	0.58914138250813	0.0050057820832895	"Scaffold_01"	57373663	57379868	"Q8K386"	"RAB15_MOUSE"	"Ras-related protein Rab-15"	"GO:0003924; GO:0005525; GO:0005768; GO:0005886; GO:0006886; GO:0006904; GO:0008021; GO:0009306; GO:0017157; GO:0032482; GO:0072659"	"endosome [GO:0005768]; plasma membrane [GO:0005886]; synaptic vesicle [GO:0008021]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; intracellular protein transport [GO:0006886]; protein localization to plasma membrane [GO:0072659]; protein secretion [GO:0009306]; Rab protein signal transduction [GO:0032482]; regulation of exocytosis [GO:0017157]; vesicle docking involved in exocytosis [GO:0006904]"
"PGEN_.00g291920"	0.00135098043131589	4.47244894640964e-05	0.00510709680995733	"Scaffold_14"	35980565	35989129	NA	NA	NA	NA	NA
"PGEN_.00g065870"	0.000138340027110179	0.0351611484662239	0.00521194087872873	"Scaffold_03"	21923906	22118212	"O75691"	"UTP20_HUMAN"	"Small subunit processome component 20 homolog (Down-regulated in metastasis protein) (Novel nucleolar protein 73) (NNP73) (Protein Key-1A6)"	"GO:0000447; GO:0000472; GO:0000480; GO:0003723; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0006364; GO:0008285; GO:0030686; GO:0030688; GO:0032040"	"90S preribosome [GO:0030686]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]; RNA binding [GO:0003723]; endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; negative regulation of cell population proliferation [GO:0008285]; rRNA processing [GO:0006364]"
"PGEN_.00g110260"	3.76404193249992e-08	0.86000090138441	0.00521194087872873	"Scaffold_05"	15669855	15764255	"Q39565"	"DYHB_CHLRE"	"Dynein beta chain, flagellar outer arm"	"GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0030030; GO:0030286; GO:0031514"	"cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; motile cilium [GO:0031514]; ATP binding [GO:0005524]; microtubule motor activity [GO:0003777]; cell projection organization [GO:0030030]; microtubule-based movement [GO:0007018]"
"PGEN_.00g191430"	6.18139122724214e-07	0.942143115281924	0.00521194087872873	"Scaffold_09"	1112393	1116493	NA	NA	NA	NA	NA
"PGEN_.00g325950"	0.950246546378191	0.409381653808347	0.00521194087872873	"Scaffold_16"	28238844	28307730	"Q06124"	"PTN11_HUMAN"	"Tyrosine-protein phosphatase non-receptor type 11 (EC 3.1.3.48) (Protein-tyrosine phosphatase 1D) (PTP-1D) (Protein-tyrosine phosphatase 2C) (PTP-2C) (SH-PTP2) (SHP-2) (Shp2) (SH-PTP3)"	"GO:0000077; GO:0000187; GO:0001784; GO:0004721; GO:0004725; GO:0004726; GO:0005070; GO:0005158; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006641; GO:0007173; GO:0007229; GO:0007411; GO:0007420; GO:0007507; GO:0008543; GO:0009755; GO:0019221; GO:0019901; GO:0019904; GO:0021697; GO:0030168; GO:0030220; GO:0030971; GO:0031295; GO:0031748; GO:0032528; GO:0032728; GO:0032755; GO:0032760; GO:0032991; GO:0033277; GO:0033628; GO:0033629; GO:0035264; GO:0035265; GO:0035335; GO:0035855; GO:0036302; GO:0038127; GO:0042445; GO:0042593; GO:0043254; GO:0043274; GO:0043560; GO:0045296; GO:0045931; GO:0046326; GO:0046628; GO:0046676; GO:0046825; GO:0046887; GO:0048008; GO:0048011; GO:0048013; GO:0048609; GO:0048806; GO:0048839; GO:0048873; GO:0050731; GO:0050839; GO:0050900; GO:0051428; GO:0051463; GO:0051897; GO:0060020; GO:0060125; GO:0060325; GO:0060338; GO:0061582; GO:0070102; GO:0070374; GO:0071260; GO:0071345; GO:0071364; GO:1990782"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; cadherin binding [GO:0045296]; cell adhesion molecule binding [GO:0050839]; D1 dopamine receptor binding [GO:0031748]; insulin receptor binding [GO:0005158]; insulin receptor substrate binding [GO:0043560]; non-membrane spanning protein tyrosine phosphatase activity [GO:0004726]; peptide hormone receptor binding [GO:0051428]; phospholipase binding [GO:0043274]; phosphoprotein phosphatase activity [GO:0004721]; phosphotyrosine residue binding [GO:0001784]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]; protein tyrosine kinase binding [GO:1990782]; protein tyrosine phosphatase activity [GO:0004725]; receptor tyrosine kinase binding [GO:0030971]; SH3/SH2 adaptor activity [GO:0005070]; abortive mitotic cell cycle [GO:0033277]; activation of MAPK activity [GO:0000187]; atrioventricular canal development [GO:0036302]; axon guidance [GO:0007411]; Bergmann glial cell differentiation [GO:0060020]; brain development [GO:0007420]; cellular response to cytokine stimulus [GO:0071345]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to mechanical stimulus [GO:0071260]; cerebellar cortex formation [GO:0021697]; cytokine-mediated signaling pathway [GO:0019221]; DNA damage checkpoint [GO:0000077]; ephrin receptor signaling pathway [GO:0048013]; epidermal growth factor receptor signaling pathway [GO:0007173]; ERBB signaling pathway [GO:0038127]; face morphogenesis [GO:0060325]; fibroblast growth factor receptor signaling pathway [GO:0008543]; genitalia development [GO:0048806]; glucose homeostasis [GO:0042593]; heart development [GO:0007507]; homeostasis of number of cells within a tissue [GO:0048873]; hormone metabolic process [GO:0042445]; hormone-mediated signaling pathway [GO:0009755]; inner ear development [GO:0048839]; integrin-mediated signaling pathway [GO:0007229]; interleukin-6-mediated signaling pathway [GO:0070102]; intestinal epithelial cell migration [GO:0061582]; leukocyte migration [GO:0050900]; megakaryocyte development [GO:0035855]; microvillus organization [GO:0032528]; multicellular organism growth [GO:0035264]; multicellular organismal reproductive process [GO:0048609]; negative regulation of cell adhesion mediated by integrin [GO:0033629]; negative regulation of cortisol secretion [GO:0051463]; negative regulation of growth hormone secretion [GO:0060125]; negative regulation of insulin secretion [GO:0046676]; neurotrophin TRK receptor signaling pathway [GO:0048011]; organ growth [GO:0035265]; peptidyl-tyrosine dephosphorylation [GO:0035335]; platelet activation [GO:0030168]; platelet formation [GO:0030220]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of glucose import [GO:0046326]; positive regulation of hormone secretion [GO:0046887]; positive regulation of insulin receptor signaling pathway [GO:0046628]; positive regulation of interferon-beta production [GO:0032728]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of mitotic cell cycle [GO:0045931]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of tumor necrosis factor production [GO:0032760]; regulation of cell adhesion mediated by integrin [GO:0033628]; regulation of protein complex assembly [GO:0043254]; regulation of protein export from nucleus [GO:0046825]; regulation of type I interferon-mediated signaling pathway [GO:0060338]; T cell costimulation [GO:0031295]; triglyceride metabolic process [GO:0006641]"
"PGEN_.00g173010"	0.334729294265283	0.109558515428751	0.005503596248687	"Scaffold_08"	13665225	13687105	"Q6NRS2"	"S66A2_XENLA"	"Solute carrier family 66 member 2 (PQ-loop repeat-containing protein 1)"	"GO:0016021"	"integral component of membrane [GO:0016021]"
